condition,family,severity,map_size,query_count,top1_identity_stability,positive_rank_drift_mean,positive_rank_drift_median,positive_rank_absolute_drift_mean,positive_rank_absolute_drift_median,rank_improved_fraction,rank_worsened_fraction,rank_unchanged_fraction,clean_margin_mean,corrupted_margin_mean,margin_drift_mean,descriptive_R@1,descriptive_R@5,descriptive_R@10,descriptive_mAP,accuracy_degradation_claim_allowed
jpeg_strong,jpeg,2,1300,2331,0.18961818961818963,-27.742599742599744,-20.0,256.2608322608323,168.0,0.5444015444015444,0.4517374517374517,0.003861003861003861,0.01604784127917729,0.012836093083024025,-0.003211747735086661,0.000858000858000858,0.00429000429000429,0.006435006435006435,0.004604472210794006,False
jpeg_strong,jpeg,2,1400,2331,0.2247962247962248,-39.36121836121836,-28.0,260.983697983698,176.0,0.558987558987559,0.43715143715143717,0.003861003861003861,0.01314678675115922,0.012587002478539944,-0.0005597837855827168,0.0,0.002574002574002574,0.003003003003003003,0.003113711638659942,False
jpeg_strong,jpeg,2,1500,2331,0.2488202488202488,-10.293436293436294,-1.0,262.06778206778205,179.0,0.5010725010725011,0.4972114972114972,0.001716001716001716,0.016905961362449207,0.016460144892334938,-0.000445815312253774,0.0,0.002145002145002145,0.005148005148005148,0.0036561337304540768,False
jpeg_strong,jpeg,2,1600,2331,0.22565422565422566,-32.55298155298156,-28.0,267.5611325611326,193.0,0.5512655512655512,0.4465894465894466,0.002145002145002145,0.015886598435665603,0.017006322741508484,0.0011197241268499553,0.0,0.001716001716001716,0.003003003003003003,0.0029411281770302796,False
jpeg_strong,jpeg,2,1700,2331,0.21021021021021022,-28.144573144573144,-20.0,260.46889746889747,178.0,0.5426855426855427,0.45602745602745604,0.001287001287001287,0.014802112648002227,0.013284062035381794,-0.001518051190751608,0.000429000429000429,0.002574002574002574,0.004719004719004719,0.0036473122123097264,False
jpeg_strong,jpeg,2,1800,2331,0.23766623766623768,-0.2754182754182754,-4.0,262.36808236808236,167.0,0.5079365079365079,0.49120549120549123,0.000858000858000858,0.01774312410398143,0.0161867868155241,-0.0015563368577555991,0.000858000858000858,0.002145002145002145,0.004719004719004719,0.0038312506840145442,False
noise_mild,gaussian_noise,1,700,2331,0.44015444015444016,43.909909909909906,25.0,143.7940797940798,88.0,0.38824538824538823,0.6074646074646075,0.00429000429000429,0.01665912632495224,0.016302991658449173,-0.00035613417906697005,0.000429000429000429,0.004719004719004719,0.007293007293007293,0.005353580307015417,False
noise_mild,gaussian_noise,1,800,2331,0.46332046332046334,45.95238095238095,22.0,157.74903474903476,96.0,0.40326040326040324,0.5898755898755899,0.006864006864006864,0.017085216661370965,0.017776241526007652,0.0006910258738691298,0.000429000429000429,0.001716001716001716,0.003003003003003003,0.003955335343559104,False
noise_mild,gaussian_noise,1,900,2331,0.45602745602745604,39.941226941226944,19.0,148.64049764049764,91.0,0.41827541827541825,0.5761475761475762,0.005577005577005577,0.017023764438815255,0.01643374189734459,-0.0005900223257202632,0.001287001287001287,0.003861003861003861,0.004719004719004719,0.005118063924494267,False
noise_mild,gaussian_noise,1,1000,2331,0.5045045045045045,27.0,14.0,137.92921492921494,81.0,0.4367224367224367,0.5568425568425568,0.006435006435006435,0.022273948185180966,0.023025255650281906,0.0007513077319921789,0.0,0.000858000858000858,0.003861003861003861,0.0032062036105168657,False
noise_mild,gaussian_noise,1,1100,2331,0.5070785070785071,23.29000429000429,9.0,137.7087087087087,84.0,0.4525954525954526,0.540969540969541,0.006435006435006435,0.02192923101564167,0.025663815438747406,0.0037345843304129695,0.000429000429000429,0.002574002574002574,0.003432003432003432,0.004006855548596659,False
noise_mild,gaussian_noise,1,1200,2331,0.43114543114543114,26.132561132561133,12.0,134.4088374088374,80.0,0.4453024453024453,0.5478335478335479,0.006864006864006864,0.015487217266433746,0.0156356580555439,0.00014844070760444532,0.0,0.001287001287001287,0.001716001716001716,0.00282923467705407,False
noise_mild,gaussian_noise,1,1300,2331,0.45817245817245816,19.507078507078507,8.0,134.5203775203775,81.0,0.4555984555984556,0.5371085371085371,0.007293007293007293,0.01604784127917729,0.016292765736579895,0.0002449233770524384,0.001287001287001287,0.003003003003003003,0.005577005577005577,0.004548506604033295,False
noise_mild,gaussian_noise,1,1400,2331,0.44573144573144574,18.6996996996997,9.0,140.44573144573144,86.0,0.44787644787644787,0.5448305448305448,0.007293007293007293,0.01314678675115922,0.013175122439861298,2.8336014724910203e-05,0.002145002145002145,0.003432003432003432,0.00429000429000429,0.004888502781593396,False
noise_mild,gaussian_noise,1,1500,2331,0.4573144573144573,10.35006435006435,1.0,140.7945087945088,87.0,0.4899184899184899,0.5036465036465037,0.006435006435006435,0.016905961362449207,0.017235102131962776,0.0003291406168901327,0.001287001287001287,0.003003003003003003,0.004719004719004719,0.0045330349774405304,False
noise_mild,gaussian_noise,1,1600,2331,0.425997425997426,9.441441441441441,-2.0,150.03346203346203,90.0,0.5083655083655083,0.48605748605748605,0.005577005577005577,0.015886598435665603,0.01621750369668007,0.0003309053361275713,0.000429000429000429,0.002145002145002145,0.003861003861003861,0.0035479784123640594,False
noise_mild,gaussian_noise,1,1700,2331,0.42213642213642216,13.166881166881167,3.0,147.987987987988,93.0,0.48348348348348347,0.5126555126555127,0.003861003861003861,0.014802112648002227,0.0144177982583642,-0.0003843136413037582,0.0,0.002145002145002145,0.005577005577005577,0.003414610093534155,False
noise_mild,gaussian_noise,1,1800,2331,0.46675246675246673,9.18918918918919,-1.0,138.22737022737022,82.0,0.5032175032175032,0.4894894894894895,0.007293007293007293,0.01774312410398143,0.0180691909044981,0.00032606715131084323,0.000429000429000429,0.002145002145002145,0.004719004719004719,0.003645388045181831,False
noise_strong,gaussian_noise,2,700,2331,0.15315315315315314,125.94937794937795,67.0,319.9013299013299,211.0,0.38223938223938225,0.6151866151866152,0.002574002574002574,0.01665912632495224,0.014646600931882858,-0.0020125263407730046,0.0,0.002145002145002145,0.009009009009009009,0.004009143701811757,False
noise_strong,gaussian_noise,2,800,2331,0.18275418275418276,104.13985413985414,53.0,333.6996996996997,220.0,0.4062634062634063,0.5894465894465895,0.00429000429000429,0.017085216661370965,0.018637437373399734,0.00155222023418158,0.000858000858000858,0.001287001287001287,0.005148005148005148,0.004148065298096591,False
noise_strong,gaussian_noise,2,900,2331,0.16173316173316174,83.51308451308451,35.0,304.4826254826255,202.0,0.43329043329043326,0.5645645645645646,0.002145002145002145,0.017023764438815255,0.01603030599653721,-0.0009934590615616127,0.001287001287001287,0.003432003432003432,0.006006006006006006,0.00493368887593561,False
noise_strong,gaussian_noise,2,1000,2331,0.25697125697125694,74.88588588588588,31.0,293.52252252252254,189.0,0.4341484341484341,0.5632775632775633,0.002574002574002574,0.022273948185180966,0.025679148733615875,0.003405200123326706,0.000429000429000429,0.000858000858000858,0.003003003003003003,0.003289947978552316,False
noise_strong,gaussian_noise,2,1100,2331,0.2578292578292578,55.48005148005148,25.0,294.2814242814243,207.0,0.45302445302445304,0.543972543972544,0.003003003003003003,0.02192923101564167,0.03123479336500168,0.009305563464869502,0.001287001287001287,0.003432003432003432,0.005577005577005577,0.00475216215510405,False
noise_strong,gaussian_noise,2,1200,2331,0.15100815100815101,54.03432003432003,26.0,290.81510081510083,190.0,0.44873444873444873,0.5491205491205491,0.002145002145002145,0.015487217266433746,0.01647903211414814,0.0009918146855020533,0.000429000429000429,0.001716001716001716,0.003861003861003861,0.0030607684144968172,False
noise_strong,gaussian_noise,2,1300,2331,0.1866151866151866,55.51866151866152,28.0,295.9176319176319,206.0,0.44616044616044614,0.5508365508365508,0.003003003003003003,0.01604784127917729,0.014803833328187466,-0.0012440063068918413,0.000858000858000858,0.003003003003003003,0.005577005577005577,0.003975887068836398,False
noise_strong,gaussian_noise,2,1400,2331,0.16001716001716002,38.04761904761905,16.0,303.16130416130414,202.0,0.45817245817245816,0.5371085371085371,0.004719004719004719,0.01314678675115922,0.012033442966639996,-0.0011133435771591136,0.000429000429000429,0.003003003003003003,0.00429000429000429,0.003252202159825924,False
noise_strong,gaussian_noise,2,1500,2331,0.19905619905619906,33.96911196911197,9.0,323.5941655941656,215.0,0.48176748176748174,0.5143715143715144,0.003861003861003861,0.016905961362449207,0.01822914555668831,0.0013231840296295317,0.000429000429000429,0.002574002574002574,0.006006006006006006,0.00425787151047981,False
noise_strong,gaussian_noise,2,1600,2331,0.13084513084513086,14.006864006864006,-9.0,316.1947661947662,211.0,0.5105105105105106,0.4877734877734878,0.001716001716001716,0.015886598435665603,0.014592822641134262,-0.0012937773942806265,0.0,0.002574002574002574,0.003861003861003861,0.0032353651698233407,False
noise_strong,gaussian_noise,2,1700,2331,0.12312312312312312,21.07979407979408,-7.0,335.1175461175461,233.0,0.5130845130845131,0.48562848562848565,0.001287001287001287,0.014802112648002227,0.013239781372249126,-0.0015623314072010328,0.001287001287001287,0.002574002574002574,0.006006006006006006,0.004400699952929308,False
noise_strong,gaussian_noise,2,1800,2331,0.17546117546117546,17.215358215358215,-8.0,303.16387816387817,199.0,0.5156585156585156,0.48133848133848134,0.003003003003003003,0.01774312410398143,0.017487093806266785,-0.0002560298278582129,0.000429000429000429,0.001716001716001716,0.003003003003003003,0.0034963976257123804,False
